movieId,genres,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
64499,"['Drama', 'War']",Che: Part One (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64501,"['Drama', 'War']",Che: Part Two (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
64575,"['Drama', 'Mystery']",Doubt (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64614,"['Crime', 'Drama']",Gran Torino (2008),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
64620,['Drama'],Frost/Nixon (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64622,"['Drama', 'Romance']","Reader, The (2008)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64695,"['Action', 'Adventure', 'Animation']",Sword of the Stranger (Sutorejia: Mukô hadan) (2007),0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64716,['Drama'],Seven Pounds (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64839,['Drama'],"Wrestler, The (2008)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64957,"['Drama', 'Fantasy', 'Mystery', 'Romance']","Curious Case of Benjamin Button, The (2008)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
64969,['Comedy'],Yes Man (2008),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64983,"['Drama', 'Thriller', 'War']",Valkyrie (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
64993,"['Animation', 'Drama', 'Romance']",5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
64997,"['Action', 'Sci-Fi']",War of the Worlds (2005),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65037,['Drama'],Ben X (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65088,"['Adventure', 'Children', 'Comedy']",Bedtime Stories (2008),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65126,"['Comedy', 'Drama']",Choke (2008),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65130,"['Drama', 'Romance']",Revolutionary Road (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65133,['Comedy'],Blackadder Back & Forth (1999),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65135,['Comedy'],Blackadder's Christmas Carol (1988),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65188,['Documentary'],Dear Zachary: A Letter to a Son About His Father (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65193,"['Drama', 'Romance']",Wild Child (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65216,"['Drama', 'Thriller', 'War']",Defiance (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
65225,['Documentary'],Zeitgeist: Addendum (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65230,"['Comedy', 'Drama']",Marley & Me (2008),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65261,"['Adventure', 'Animation', 'Children', 'Fantasy']",Ponyo (Gake no ue no Ponyo) (2008),0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65350,"['Adventure', 'Crime', 'Thriller']","General Died at Dawn, The (1936)",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65359,"['Adventure', 'Drama', 'Fantasy']",Earthsea (Legend of Earthsea) (2004),0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
65514,"['Action', 'Drama', 'War']",Ip Man (2008),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
65577,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']","Tale of Despereaux, The (2008)",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65585,"['Comedy', 'Romance']",Bride Wars (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65588,"['Action', 'Adventure', 'Comedy', 'Fantasy']","Gamers, The: Dorkness Rising (2008)",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65596,"['Action', 'Crime', 'Drama', 'Thriller']",Mesrine: Killer Instinct (L'instinct de mort) (2008),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
65601,"['Horror', 'Thriller']",My Bloody Valentine 3-D (2009),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
65631,"['Action', 'Drama']",Battle in Seattle (2007),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65642,"['Sci-Fi', 'Thriller']","Timecrimes (Cronocrímenes, Los) (2007)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
65651,"['Adventure', 'Fantasy']",Fire and Ice (2008),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65682,"['Action', 'Fantasy', 'Horror', 'Thriller']",Underworld: Rise of the Lycans (2009),0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
65685,"['Adventure', 'Fantasy']",Inkheart (2008),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65738,['Comedy'],Revenge of the Nerds III: The Next Generation (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65740,"['Comedy', 'Romance']",Revenge of the Nerds IV: Nerds in Love (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65802,"['Action', 'Comedy', 'Crime']",Paul Blart: Mall Cop (2009),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65810,"['Drama', 'Musical']",Notorious (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
65882,"['Drama', 'Horror', 'Mystery', 'Thriller']","Uninvited, The (2009)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
65982,"['Action', 'Adventure', 'Sci-Fi']",Outlander (2008),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66090,"['Horror', 'Thriller']",Eden Lake (2008),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
66097,"['Animation', 'Fantasy', 'Thriller']",Coraline (2009),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66171,"['Sci-Fi', 'Thriller']",Push (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
66198,"['Drama', 'Thriller']","International, The (2009)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66203,"['Comedy', 'Drama', 'Romance']",He's Just Not That Into You (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66240,"['Comedy', 'Fantasy']",Dead Like Me: Life After Death (2009),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66297,"['Action', 'Animation', 'Comedy', 'Sci-Fi']",Futurama: Into the Wild Green Yonder (2009),0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66310,"['Drama', 'Horror', 'Thriller']",Frontière(s) (2007),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
66320,['Documentary'],"11th Hour, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66335,['Animation'],Afro Samurai: Resurrection (2009),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66371,['Drama'],Departures (Okuribito) (2008),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66427,"['Comedy', 'Horror']",My Name Is Bruce (2007),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66509,"['Comedy', 'Drama']",Funny People (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66511,"['Comedy', 'Drama']",Berlin Calling (2008),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66544,"['Drama', 'War']",Nuremberg (2000),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66665,"['Comedy', 'Drama', 'Romance']",Away We Go (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66744,['Drama'],"Divo, Il (2008)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66783,['Horror'],Friday the 13th (2009),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66785,"['Action', 'Adventure', 'Comedy', 'Western']","Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66798,"['Adventure', 'Comedy', 'Mystery']","Pink Panther 2, The (2009)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66915,"['Adventure', 'Animation', 'Children', 'Musical']",Rock-A-Doodle (1991),0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66934,"['Comedy', 'Drama', 'Musical', 'Sci-Fi']",Dr. Horrible's Sing-Along Blog (2008),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
66943,"['Comedy', 'Crime', 'Horror', 'Thriller']","Cottage, The (2008)",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
67087,['Comedy'],"I Love You, Man (2009)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67168,"['Adventure', 'Comedy', 'Horror']",Dance of the Dead (2008),0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67186,"['Horror', 'Thriller']","Haunting in Connecticut, The (2009)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
67193,"['Crime', 'Romance', 'Thriller']",Duplicity (2009),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
67197,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Knowing (2009),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
67255,"['Crime', 'Drama', 'Mystery', 'Thriller']","Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
67267,"['Comedy', 'Drama']",Sunshine Cleaning (2008),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67295,"['Action', 'Animation', 'Children', 'Comedy']",Kung Fu Panda: Secrets of the Furious Five (2008),0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67361,"['Action', 'Mystery', 'Thriller']",Echelon Conspiracy (2009),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67408,"['Animation', 'Sci-Fi', 'IMAX']",Monsters vs. Aliens (2009),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
67508,"['Action', 'Crime', 'Drama', 'Thriller']","Baader Meinhof Komplex, Der (2008)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
67534,['Comedy'],Big Stan (2007),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67618,"['Comedy', 'Drama', 'Romance']",Strictly Sexual (2008),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
67665,"['Documentary', 'Musical']",Anvil! The Story of Anvil (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
67695,"['Action', 'Comedy']",Observe and Report (2009),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67734,"['Comedy', 'Drama']",Adventureland (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67788,"['Comedy', 'Romance']",Confessions of a Shopaholic (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67799,"['Drama', 'Fantasy', 'Sci-Fi', 'Thriller']",The Butterfly Effect 3: Revelations (2009),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
67888,['Comedy'],Man on the Flying Trapeze (1935),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67923,"['Action', 'Crime', 'Drama', 'Thriller']","Fast & Furious (Fast and the Furious 4, The) (2009)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
67997,['Comedy'],In the Loop (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68073,"['Comedy', 'Drama']",Pirate Radio (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68135,"['Comedy', 'Drama']",17 Again (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68157,"['Action', 'Drama', 'War']",Inglourious Basterds (2009),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68159,"['Crime', 'Drama', 'Thriller']",State of Play (2009),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
68194,['Drama'],"Damned United, The (2009)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68205,"['Action', 'Comedy', 'Crime']",Crank: High Voltage (2009),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68237,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Moon (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
68269,"['Drama', 'Romance']","Young Victoria, The (2009)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
68319,"['Action', 'Sci-Fi', 'Thriller']",X-Men Origins: Wolverine (2009),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
68347,"['Crime', 'Drama', 'Thriller']",Sin Nombre (2009),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
68358,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",Star Trek (2009),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
68444,['Comedy'],"Great Buck Howard, The (2008)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68480,"['Action', 'Comedy', 'Crime']",Flatfoot on the Nile (Piedone d'Egitto) (1980),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68486,"['Action', 'Drama', 'War']",Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68522,['Documentary'],Earth (2007),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68536,['Documentary'],Stanley Kubrick: A Life in Pictures (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68552,['Drama'],Crossing Over (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68554,"['Crime', 'Drama', 'Mystery', 'Thriller']",Angels & Demons (2009),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
68597,"['Action', 'Drama', 'Thriller']",Scorpio (1973),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
68600,['Comedy'],Balls Out: Gary the Tennis Coach (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68650,['Drama'],Powder Blue (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68659,"['Adventure', 'Comedy', 'Drama']",Fanboys (2009),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68791,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Terminator Salvation (2009),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
68793,"['Action', 'Comedy', 'IMAX']",Night at the Museum: Battle of the Smithsonian (2009),0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68835,"['Adventure', 'Fantasy', 'Musical', 'Romance']",Were the World Mine (2008),0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
68848,"['Adventure', 'Comedy', 'Crime', 'Romance']","Brothers Bloom, The (2008)",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
68872,"['Drama', 'War']",Paisan (Paisà) (1946),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68886,"['Comedy', 'Romance']",I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68932,"['Drama', 'Musical']","Soloist, The (2009)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
68945,"['Action', 'Animation', 'Mystery', 'Sci-Fi']",Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
68952,"['Comedy', 'Horror']",Drag Me to Hell (2009),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68954,"['Adventure', 'Animation', 'Children', 'Drama']",Up (2009),0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68959,"['Action', 'Adventure', 'Animation', 'Drama']",Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69069,['Comedy'],Fired Up (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69118,"['Drama', 'Mystery']",In the Electric Mist (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
69122,"['Comedy', 'Crime']","Hangover, The (2009)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69131,"['Action', 'Crime', 'Drama', 'Thriller']",Killshot (2008),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
69134,"['Drama', 'Fantasy']",Antichrist (2009),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69140,"['Crime', 'Drama', 'Horror', 'Thriller']",Sweeney Todd (2006),0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
69211,"['Comedy', 'Horror']",Boy Eats Girl (2005),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69224,"['Comedy', 'Drama', 'Romance']",Marius and Jeanette (Marius et Jeannette) (1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
69227,"['Children', 'Comedy']",Ernest Rides Again (1993),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69251,"['Drama', 'Fantasy']",Special (2006),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69275,"['Action', 'Adventure', 'Comedy', 'Horror']",Dead Snow (Død snø) (2009),0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69278,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Land of the Lost (2009),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69304,"['Comedy', 'Drama', 'Fantasy']",Imagine That (2009),0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69306,"['Crime', 'Drama', 'Thriller']","Taking of Pelham 1 2 3, The (2009)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
69394,"['Crime', 'Drama']","Stoning of Soraya M., The (2008)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
69406,"['Comedy', 'Romance']","Proposal, The (2009)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69436,"['Adventure', 'Comedy']",Year One (2009),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69453,"['Adventure', 'Sci-Fi']","Land That Time Forgot, The (1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69469,['Animation'],Garfield's Pet Force (2009),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69481,"['Action', 'Drama', 'Thriller', 'War']","Hurt Locker, The (2008)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
69495,"['Drama', 'Romance']",Breakfast with Scot (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
69516,"['Crime', 'Drama', 'Film-Noir']","Limits of Control, The (2009)",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
69524,"['Action', 'Adventure', 'Thriller']",Raiders of the Lost Ark: The Adaptation (1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69526,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",Transformers: Revenge of the Fallen (2009),0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69529,['Documentary'],Home (2009),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69604,"['Comedy', 'Romance']",Whatever Works (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69606,"['Comedy', 'Fantasy', 'Romance']",Ghosts of Girlfriends Past (2009),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
69640,"['Crime', 'Drama', 'Thriller']",Public Enemies (2009),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
69644,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Romance']",Ice Age: Dawn of the Dinosaurs (2009),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69654,"['Action', 'Drama', 'Thriller']",Prison Break: The Final Break (2009),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69685,"['Animation', 'Comedy']",Daria: Is It College Yet? (2002),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69712,['Drama'],My Sister's Keeper (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69720,"['Comedy', 'Drama', 'Horror']",Hood of Horror (2006),0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
69746,"['Action', 'Adventure', 'Animation', 'Horror']",Watchmen: Tales of the Black Freighter (2009),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69757,"['Comedy', 'Drama', 'Romance']",(500) Days of Summer (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
69784,['Comedy'],Brüno (Bruno) (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69805,"['Action', 'Adventure', 'Fantasy']","Librarian, The: The Curse of the Judas Chalice (2008)",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69844,"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'IMAX']",Harry Potter and the Half-Blood Prince (2009),0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
69849,"['Drama', 'War']",Roots (1977),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69860,"['Drama', 'War']",Eichmann (2007),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
69904,"['Drama', 'Thriller']",Open Water 2: Adrift (2006),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69951,"['Drama', 'Fantasy']","Imaginarium of Doctor Parnassus, The (2009)",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
69953,['Documentary'],9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69988,['Comedy'],Humpday (2009),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70015,"['Crime', 'Drama']",Polytechnique (2009),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
70159,"['Drama', 'Horror', 'Mystery', 'Thriller']",Orphan (2009),0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
70183,"['Comedy', 'Drama', 'Romance']","Ugly Truth, The (2009)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
70206,"['Crime', 'Horror', 'Thriller']","Collector, The (2009)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
70208,"['Horror', 'Thriller']","Perfect Getaway, A (2009)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
70286,"['Mystery', 'Sci-Fi', 'Thriller']",District 9 (2009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
70293,"['Comedy', 'Drama', 'Romance']",Julie & Julia (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
70301,"['Crime', 'Drama', 'Thriller']",Obsessed (2009),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
70305,"['Adventure', 'Children', 'Fantasy', 'Sci-Fi', 'Thriller']",Race to Witch Mountain (2009),0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
70334,"['Comedy', 'Drama', 'Musical', 'Romance']",Hannah Montana: The Movie (2009),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
70336,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",G.I. Joe: The Rise of Cobra (2009),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
70361,"['Action', 'Thriller']",12 Rounds (2009),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70451,"['Action', 'Drama', 'War']",Max Manus (2008),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
70492,['Western'],Winds of the Wasteland (1936),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70521,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Lost in Austen (2008),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
70533,"['Action', 'Animation', 'Sci-Fi']",Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70545,['Comedy'],"Deal, The (2008)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70565,['Comedy'],"Goods: Live Hard, Sell Hard, The (2009)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
